 n,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2011,Carretera,8/6/2011,T-310,"22,9",Pratdip,Baix Camp,Tarragona,1,0,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,TerraplÃ©,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,13.08,MatÃ­,Sortida de la calcada sense especificar,dis
2011,Zona urbana,10/5/2011,SE,999999,"Valls de Valira, les",Alt Urgell,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),Altres,Rampa o pendent,"Calma, vent molt suau",Feiners,13.24,MatÃ­,Sortida de la calcada sense especificar,dill-dij
2011,Zona urbana,4/1/2011,SE,999999,Barcelona,BarcelonÃ¨s,Barcelona,1,0,0,1,1,0,0,0,1,0,0,0,0,50,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,"De nit, ilÂ·luminaciÃ³ artificial suficient",NA,Un sol sentit,Xoc contra objecte/obstacle sense sortida prÃ¨via de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,23.55,Nit,Col.lisiÃ³ d'un vehicle contra un obstacle de la calcada,div
2011,Carretera,7/26/2011,A-2,602,Sant VicenÃ§ dels Horts,Baix Llobregat,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,40,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,"Ronda, cinturo o circumval.lacio",Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,10.15,MatÃ­,Bolcada a la calcada,dill-dij
2011,Zona urbana,1/28/2011,SE,999999,Sabadell,VallÃ¨s Occidental,Barcelona,0,1,0,1,1,0,0,0,0,0,1,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prÃ¨via de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,13.3,MatÃ­,Col.lisiÃ³ d'un vehicle contra un obstacle de la calcada,div
2011,Carretera,5/29/2011,C-16,"25,1",Viladecavalls,VallÃ¨s Occidental,Barcelona,0,1,0,1,1,0,0,1,0,0,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,Obres,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,Alba o capvespre,NA,Doble sentit,Sortida de via amb xoc o colÂ·lisiÃ³,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Pla,"Calma, vent molt suau",CapDeSetmana,5.4,Nit,Sortida de la calcada sense especificar,dg
2011,Carretera,1/1/2011,C-14,9,Reus,Baix Camp,Tarragona,1,0,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Desmunt,Carril d'alentiment,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecciÃ³,Senyal velocitat,Alba o capvespre,Sols norma prioritat de pas,Doble sentit,Sortida de via amb bolcada,EnllaÃ§ d'entrada o eixida,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Pla,"Calma, vent molt suau",CapDeSetmana,17.5,Tarda,Sortida de la calcada sense especificar,dis
2011,Carretera,1/4/2011,C-61,"11,5",Vallgorguina,VallÃ¨s Oriental,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,50,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Pla,"Calma, vent molt suau",Feiners,17,Tarda,Sortida de la calcada sense especificar,dill-dij
2011,Carretera,11/24/2011,SE,999999,Cerdanyola del VallÃ¨s,VallÃ¨s Occidental,Barcelona,1,0,2,3,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident mortal,No,Si,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,EncalÃ§,NA,Carretera,Sec i net,Altres,Municipal,Rampa o pendent,"Calma, vent molt suau",Feiners,14.19,Tarda,Col.lisiÃ³ de vehicles en marxa,dill-dij
2011,Carretera,1/8/2011,C-55,"26,7",Manresa,Bages,Barcelona,0,1,2,3,2,0,0,0,0,2,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Variant,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecciÃ³ fins 50m,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),EnllaÃ§ d'entrada o eixida,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Pla,"Calma, vent molt suau",CapDeSetmana,8.54,MatÃ­,Col.lisiÃ³ de vehicles en marxa,dis
2011,Carretera,5/18/2011,LV-2014,"7,5","Espluga Calba, l'",Garrigues,Lleida,0,1,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Pla,"Calma, vent molt suau",Feiners,7.58,MatÃ­,Sortida de la calcada sense especificar,dill-dij
2011,Zona urbana,6/8/2011,SE,999999,Girona,GironÃ¨s,Girona,0,1,0,1,1,0,0,1,0,0,0,0,0,40,No,No n'hi ha,TerraplÃ©,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,Dintre intersecciÃ³,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Caiguda en la via,GiratÃ²ria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,Vent moderat,Feiners,17.33,Tarda,Bolcada a la calcada,dill-dij
2011,Carretera,6/25/2011,BV-3008,"9,7",Fonollosa,Bages,Barcelona,1,0,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,Alba o capvespre,NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,21.53,Tarda,Sortida de la calcada sense especificar,dis
2011,Zona urbana,5/9/2011,SE,999999,Tarragona,TarragonÃ¨s,Tarragona,0,1,1,2,1,0,0,0,1,0,0,0,0,80,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secciÃ³,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prÃ¨via de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,18.15,Tarda,Col.lisiÃ³ d'un vehicle contra un obstacle de la calcada,dill-dij
2011,Carretera,12/2/2011,LV-2012,"7,6","Omellons, els",Garrigues,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,Si,TerraplÃ©,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,Si,Si,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Canvi rasant,"Calma, vent molt suau",Feiners,11.2,MatÃ­,Sortida de la calcada sense especificar,div
2011,Zona urbana,8/16/2011,SE,999999,Ripollet,VallÃ¨s Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecciÃ³,GenÃ©rica via,"De dia, dia clar",Sols norma prioritat de pas,Un sol sentit,Caiguda en la via,GiratÃ²ria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,12.55,MatÃ­,Bolcada a la calcada,dill-dij
2011,Zona urbana,8/30/2011,SE,999999,Santa Coloma de Gramenet,BarcelonÃ¨s,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecciÃ³,GenÃ©rica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecciÃ³ en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13.55,MatÃ­,Col.lisiÃ³ de vehicles en marxa,dill-dij
2011,Zona urbana,11/24/2011,SE,999999,Terrassa,VallÃ¨s Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,NA,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,19.55,Tarda,Bolcada a la calcada,dill-dij
2011,Carretera,3/28/2011,C-12,"178,7",Os de Balaguer,Noguera,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,TerraplÃ©,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Canvi rasant,"Calma, vent molt suau",Feiners,13.4,MatÃ­,Sortida de la calcada sense especificar,dill-dij
2011,Zona urbana,5/18/2011,SE,999999,Vilanova i la GeltrÃº,Garraf,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,NA,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,16.2,Tarda,Bolcada a la calcada,dill-dij
2011,Carretera,5/28/2011,T-340,18,Deltebre,Baix Ebre,Tarragona,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,TerraplÃ©,No n'hi ha,No n'hi ha,Pluja dÃ¨bil,Sense funciÃ³ especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Mullat,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,1.15,Nit,Sortida de la calcada sense especificar,dis
2011,Carretera,12/18/2011,C-13,27,Vallfogona de Balaguer,Noguera,Lleida,0,2,0,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,Alba o capvespre,NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prÃ¨via de via,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Pla,"Calma, vent molt suau",CapDeSetmana,6,MatÃ­,Col.lisiÃ³ d'un vehicle contra un obstacle de la calcada,dg
2011,Carretera,9/11/2011,SE,999999,Quart,GironÃ¨s,Girona,1,0,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,HabilitaciÃ³ voral/carril addicional,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prÃ¨via de via,NA,Carretera,Mullat,Altres,Altres,Pla,"Calma, vent molt suau",CapDeSetmana,17.55,Tarda,Col.lisiÃ³ d'un vehicle contra un obstacle de la calcada,dg
2011,Zona urbana,10/3/2011,SE,999999,Manresa,Bages,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,NA,Sense Especificar,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,NA,Xoc contra objecte/obstacle sense sortida prÃ¨via de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13,MatÃ­,Col.lisiÃ³ d'un vehicle contra un obstacle de la calcada,dill-dij
2011,Carretera,9/11/2011,C-32,92,Vilassar de Dalt,Maresme,Barcelona,0,1,1,2,1,0,0,0,1,0,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecciÃ³ fins 50m,Senyal velocitat,"De dia, dia clar",Sols marques viÃ ries (inclou pas vianants),Un sol sentit,Caiguda en la via,EnllaÃ§ d'entrada o eixida,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,17.14,Tarda,Bolcada a la calcada,dg
2011,Zona urbana,7/5/2011,SE,999999,Farrera,Pallars SobirÃ ,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,TerraplÃ©,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,"Calma, vent molt suau",Feiners,14.25,Tarda,Sortida de la calcada sense especificar,dill-dij
2011,Carretera,2/19/2011,GI-555,"9,9",Massanes,Selva,Girona,1,0,3,4,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dÃ¨bil,Sense funciÃ³ especial,Accident mortal,No,No,No,Si,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Mullat,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,20.58,Tarda,Sortida de la calcada sense especificar,dis
2011,Zona urbana,10/10/2011,SE,999999,Lleida,SegriÃ ,Lleida,0,1,2,3,1,0,0,0,0,0,1,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,12.35,MatÃ­,Bolcada a la calcada,dill-dij
2011,Carretera,7/12/2011,N-II,766,Biure,Alt EmpordÃ ,Girona,0,1,1,2,1,0,0,0,0,0,1,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia fosc",NA,Doble sentit,Sortida de via amb bolcada,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,16.5,Tarda,Sortida de la calcada sense especificar,dill-dij
2011,Zona urbana,9/16/2011,SE,999999,Manresa,Bages,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,18,Tarda,Atropellament,div
2011,Zona urbana,1/26/2011,SE,999999,Barcelona,BarcelonÃ¨s,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,80,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,Si,No,No,En secciÃ³,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,14.15,Tarda,Bolcada a la calcada,dill-dij
2011,Zona urbana,5/21/2011,SE,999999,Sabadell,VallÃ¨s Occidental,Barcelona,0,1,0,1,1,0,0,0,0,0,1,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,NA,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,21.14,Tarda,Bolcada a la calcada,dis
2011,Carretera,4/24/2011,BV-4608,"20,6",Manlleu,Osona,Barcelona,1,0,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dÃ¨bil,Sense funciÃ³ especial,Accident mortal,No,No,No,Si,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De nit, sense llum artificial",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prÃ¨via de via,NA,Carretera,Mullat,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1.28,Nit,Col.lisiÃ³ d'un vehicle contra un obstacle de la calcada,dg
2011,Zona urbana,4/21/2011,SE,999999,Taradell,Osona,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Travessera,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Fregament o colÂ·lisiÃ³ lateral,NA,Travessera,Sec i net,Altres,Municipal,Rampa o pendent,"Calma, vent molt suau",Feiners,16.2,Tarda,Col.lisiÃ³ de vehicles en marxa,dill-dij
2011,Carretera,12/17/2011,GI-610,"7,6",Pau,Alt EmpordÃ ,Girona,0,1,1,2,1,0,0,1,0,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,Vent moderat,CapDeSetmana,23,Nit,Sortida de la calcada sense especificar,dis
2012,Carretera,7/1/2012,GIV-6024,"6,5",Masarac,Alt EmpordÃ ,Girona,1,1,2,4,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,23.41,Nit,Sortida de la calcada sense especificar,dg
2012,Carretera,5/18/2012,C-31,193,"Prat de Llobregat, el",Baix Llobregat,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,60,No,No n'hi ha,A nivell,No n'hi ha,Obres,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,"De dia, dia fosc",NA,Un sol sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Pla,"Calma, vent molt suau",Feiners,6.17,MatÃ­,Bolcada a la calcada,div
2012,Carretera,6/17/2012,B-30,"8,5",Cerdanyola del VallÃ¨s,VallÃ¨s Occidental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Variant,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Fregament o colÂ·lisiÃ³ lateral,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,9.36,MatÃ­,Col.lisiÃ³ de vehicles en marxa,dg
2012,Carretera,9/1/2012,CR,0,AlÃ²s de Balaguer,Noguera,Lleida,0,1,0,1,1,0,0,0,0,0,0,1,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,19.17,Tarda,Sortida de la calcada sense especificar,dis
2012,Carretera,11/15/2012,C-32,"60,8","Hospitalet de Llobregat, l'",BarcelonÃ¨s,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,80,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,"Ronda, cinturo o circumval.lacio",Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Rampa o pendent,"Calma, vent molt suau",Feiners,14.3,Tarda,Bolcada a la calcada,dill-dij
2012,Carretera,3/28/2012,N-340,"1179,3",Torredembarra,TarragonÃ¨s,Tarragona,0,1,0,1,2,0,0,0,1,0,1,0,0,100,No,No n'hi ha,A nivell,Carril acceleraciÃ³,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecciÃ³,GenÃ©rica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),EnllaÃ§ d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,10.39,MatÃ­,Col.lisiÃ³ de vehicles en marxa,dill-dij
2012,Carretera,10/26/2012,C-55,"15,2",Monistrol de Montserrat,Bages,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia fosc",NA,Doble sentit,Sortida de via amb xoc o colÂ·lisiÃ³,NA,Carretera,Sec i net,Carretera convencional,AutonÃ²mica,Rampa o pendent,"Calma, vent molt suau",Feiners,12.43,MatÃ­,Sortida de la calcada sense especificar,div
2012,Zona urbana,3/31/2012,SE,999999,Sabadell,VallÃ¨s Occidental,Barcelona,0,2,0,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,Si,No,No,En secciÃ³,GenÃ©rica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,17.45,Tarda,Sortida de la calcada sense especificar,dis
2012,Carretera,3/6/2012,GI-632,2,Bellcaire d'EmpordÃ ,Baix EmpordÃ ,Girona,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funciÃ³ especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secciÃ³,GenÃ©rica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,5,Nit,Sortida de la calcada sense especificar,dill-dij
